Timestamp,Speed_KPM,RPM,Gear,Suspension_FL,Is_Cheating
22199562,137.517,7128.1,3,0.555263,NO
22199562,137.545,7187.79,3,0.614515,NO
22199578,137.666,7174.19,3,0.614661,NO
22199593,137.998,7041.61,3,0.59386,NO
22199609,138.485,6860.49,3,0.652614,NO
22199609,138.741,6803.03,3,0.778631,NO
22199625,138.823,6833.83,3,0.752997,NO
22199640,138.849,6896.53,3,0.662735,NO
22199656,138.871,6968.41,3,0.571444,NO
22199671,139.108,6915.32,3,0.56388,NO
22199671,139.369,6838.5,3,0.630371,NO
22199687,139.448,6876,3,0.675683,NO
22199703,139.497,6942.92,3,0.618359,NO
22199718,139.658,6955.89,3,0.544876,NO
22199734,139.895,6898.97,3,0.6152,NO
22199734,140.107,6855.91,3,0.815827,NO
22199750,140.145,6917.62,3,0.788668,NO
22199765,140.151,6994.95,3,0.680384,NO
22199781,140.266,6920.13,3,0.565198,NO
22199796,140.353,6849.82,3,0.465153,NO
22199796,140.356,6800.65,3,0.376373,NO
22199812,140.343,6752.05,3,0.303912,NO
22199828,140.326,6703.69,3,0.246649,NO
22199843,140.374,6655.67,3,0.190125,NO
22199843,140.359,6608.79,3,0.150196,NO
22199859,140.396,6562.13,3,0.122602,NO
22199875,140.383,6516.01,3,0.100269,NO
22199890,140.373,6383.98,3,0.0799113,NO
22199906,140.376,6050.74,3,0.0619397,NO
22199906,140.461,5684.24,3,0.0469479,NO
22199921,140.497,5198.43,3,0.031985,NO
22199937,140.495,5252.49,3,0.0160967,NO
22199953,140.504,5304.35,3,0.00130998,NO
22199968,140.507,5360.66,3,0,NO
22199984,140.51,5420.76,3,0,NO
22199984,140.517,5483.05,3,0,NO
22200000,140.601,5500.68,3,0,NO
22200015,140.621,5559.11,3,0,NO
22200031,140.633,5624.87,3,0,NO
22200046,140.646,5690.45,3,0,NO
22200046,140.66,5756.86,3,0,NO
22200062,140.68,5824.07,3,0,NO
22200078,140.703,5891.28,3,0,NO
22200093,140.729,5958.55,3,0,NO
22200109,140.757,6025.96,3,0,NO
22200109,140.788,6093.45,3,0,NO
22200125,140.821,6160.72,3,0,NO
22200140,140.857,6228.39,3,0,NO
22200156,140.895,6295.3,3,0,NO
22200171,140.937,6362.63,3,0,NO
22200187,141.112,6373.51,3,0,NO
22200187,141.479,6298.08,3,0,NO
22200203,141.663,6287.78,3,0.00388281,NO
22200218,141.865,6271.21,3,0.0219028,NO
22200234,141.933,6313.69,3,0.0520011,NO
22200250,142,6357.37,3,0.0795279,NO
22200265,142.989,5925.65,3,0.0745133,NO
22200265,143.849,5554.71,3,0.0825693,NO
22200281,144.56,5281.47,3,0.103014,NO
22200296,144.818,5234.7,3,0.195848,NO
22200312,144.966,5232.86,3,0.244877,NO
22200328,145.159,5215.41,3,0.221737,NO
22200328,145.345,5198.65,3,0.196119,NO
22200343,145.556,5177.04,3,0.167431,NO
22200359,145.828,5132.72,3,0.130658,NO
22200375,145.911,5172.09,3,0.108822,NO
22200390,145.964,5231.09,3,0.0893456,NO
22200406,146.307,5145.04,3,0.0460613,NO
22200406,146.522,5111.04,3,0.0510912,NO
22200421,146.608,5143.22,3,0.0385848,NO
22200437,146.651,5211.76,3,0.0243974,NO
22200453,146.696,5282.15,3,0.0109122,NO
22200468,146.899,5249.66,3,0,NO
22200484,147.034,5281.24,3,0,NO
22200484,147.211,5295.74,3,0.00354444,NO
22200500,147.294,5344.62,3,0.0957694,NO
22200515,147.338,5412.89,3,0.149812,NO
22200531,147.726,5295.39,3,0.124303,NO
22200546,147.991,5249.24,3,0.117716,NO
22200562,148.126,5257.75,3,0.427287,NO
22200562,148.235,5294.71,3,0.492857,NO
22200578,148.341,5334.48,3,0.416714,NO
22200593,148.596,5287.86,3,0.339571,NO
22200609,148.912,5204.41,3,0.267649,NO
22200625,149.088,5211.58,3,0.248447,NO
22200640,149.212,5240.88,3,0.286128,NO
22200640,149.405,5235.49,3,0.328296,NO
22200656,149.635,5204.91,3,0.420214,NO
22200671,149.798,5205.07,3,0.479169,NO
22200687,149.943,5218.83,3,0.438547,NO
22200703,150.141,5211.26,3,0.459705,NO
22200703,150.31,5206.67,3,0.501969,NO
22200718,150.433,5223.51,3,0.430311,NO
22200734,150.546,5261.94,3,0.348887,NO
22200750,150.761,5246.21,3,0.278666,NO
22200765,150.975,5216.53,3,0.261976,NO
22200765,151.051,5265.54,3,0.219029,NO
22200781,151.182,5292.48,3,0.177635,NO
22200796,151.368,5265.05,3,0.167141,NO
22200812,151.551,5246.02,3,0.353182,NO
22200828,151.677,5265.77,3,0.377029,NO
22200828,151.763,5308.22,3,0.3286,NO
22200843,151.922,5300.4,3,0.272551,NO
22200859,152.084,5291.08,3,0.213133,NO
22200875,152.266,5297.65,3,0.158574,NO
22200890,152.459,5291.48,3,0.121732,NO
22200890,152.528,5336.74,3,0.101229,NO
22200906,152.599,5387.39,3,0.0839267,NO
22200921,152.784,5384.37,3,0.0626164,NO
22200937,153.052,5324.09,3,0.041785,NO
22200953,153.233,5307.59,3,0.0562319,NO
22200953,153.313,5353.12,3,0.0809953,NO
22200968,153.393,5400.58,3,0.0733427,NO
22200984,153.566,5390.44,3,0.0630213,NO
22201000,153.81,5353.73,3,0.0501955,NO
22201015,153.946,5374.49,3,0.0327861,NO
22201031,154.032,5422.3,3,0.0173651,NO
22201031,154.121,5469.68,3,0.00453235,NO
22201046,154.218,5513.17,3,0,NO
22201062,154.343,5537.98,3,0,NO
22201078,154.438,5585.73,3,0,NO
22201093,154.685,5561.39,3,0.0351625,NO
22201109,154.812,5569.04,3,0.327365,NO
22201109,155.09,5522.06,3,0.359497,NO
22201125,155.212,5550.14,3,0.297184,NO
22201140,155.484,5496.06,3,0.217677,NO
22201156,155.679,5470.19,3,0.146934,NO
22201171,155.881,5435.68,3,0.103502,NO
22201171,155.982,5471.62,3,0.0835814,NO
22201187,156.082,5515.73,3,0.0654945,NO
22201203,156.38,5461.94,3,0.0425256,NO
22201218,156.52,5466.48,3,0.0612155,NO
22201234,156.616,5501.31,3,0.0639818,NO
22201250,156.743,5531.02,3,0.0552993,NO
22201265,157.006,5477.58,3,0.0457377,NO
22201265,157.299,5393.36,3,0.030088,NO
22201281,157.343,5449.3,3,0.0226978,NO
22201296,157.416,5505.03,3,0.0268009,NO
22201312,157.613,5495.21,3,0.037508,NO
22201328,157.791,5483.91,3,0.0799035,NO
22201328,157.987,5455.01,3,0.0806629,NO
22201343,158.119,5457.65,3,0.0851052,NO
22201359,158.257,5456.13,3,0.0910108,NO
22201375,158.37,5485.19,3,0.081849,NO
22201390,158.486,5523.68,3,0.0772191,NO
22201406,158.67,5501.07,3,0.0929027,NO
22201406,158.833,5505.6,3,0.0822411,NO
22201421,159.026,5508.7,3,0.0569287,NO
22201437,159.147,5533.74,3,0.0355159,NO
22201453,159.283,5547.68,3,0.0231716,NO
22201468,159.347,5604.23,3,0.0219027,NO
22201484,159.492,5612.74,3,0.0202133,NO
22201484,159.734,5574.92,3,0.0152194,NO
22201500,159.903,5577.22,3,0.00693949,NO
22201515,159.957,5549.81,3,0.0828414,NO
22201531,160.03,5588.14,3,0.177072,NO
22201546,160.14,5608.58,3,0.204399,NO
22201562,160.433,5524.26,3,0.194942,NO
22201562,160.634,5497.82,3,0.19776,NO
22201578,160.805,5500.79,3,0.201505,NO
22201593,160.912,5529.03,3,0.211198,NO
22201609,161.006,5571.73,3,0.205857,NO
22201625,161.263,5525.09,3,0.246497,NO
22201640,161.348,5549.57,3,0.524548,NO
22201656,161.418,5604.37,3,0.601728,NO
22201656,161.517,5634.3,3,0.55706,NO
22201671,161.719,5597.45,3,0.481022,NO
22201687,162.038,5522.32,3,0.407483,NO
22201703,162.236,5509.7,3,0.355901,NO
22201718,162.318,5559.13,3,0.376953,NO
22201718,162.394,5606.74,3,0.479516,NO
22201734,162.533,5613.42,3,0.47154,NO
22201750,162.695,5611.63,3,0.422167,NO
22201765,162.871,5610.04,3,0.40723,NO
22201781,163.069,5595.29,3,0.47743,NO
22201796,163.221,5603.77,3,0.504578,NO
22201796,163.329,5629.98,3,0.600375,NO
22201812,163.456,5643.83,3,0.775104,NO
22201828,163.576,5661.49,3,0.87668,NO
22201843,163.768,5637.18,3,0.901834,NO
22201859,163.935,5618.28,3,0.810375,NO
22201859,164.051,5647.19,3,0.688401,NO
22201875,164.188,5654.25,3,0.606595,NO
22201890,164.302,5673.81,3,0.535773,NO
22201906,164.395,5714.16,3,0.443131,NO
22201921,164.505,5748.15,3,0.438391,NO
22201921,164.577,5797.83,3,0.440559,NO
22201937,164.715,5818.13,3,0.380386,NO
22201953,164.755,5877.27,3,0.306465,NO
22201968,164.938,5868.44,3,0.235127,NO
22201984,165.162,5834.53,3,0.231528,NO
22202000,165.318,5831.28,3,0.259238,NO
22202000,165.454,5855.24,3,0.251447,NO
22202015,165.573,5875.03,3,0.395396,NO
22202031,165.694,5886.45,3,0.469599,NO
22202046,165.796,5921.11,3,0.398884,NO
22202062,166.104,5860.16,3,0.36278,NO
22202062,166.222,5873.34,3,0.364437,NO
22202078,166.292,5925.12,3,0.330007,NO
22202093,166.374,5974.5,3,0.335215,NO
22202109,166.611,5917.5,3,0.316322,NO
22202125,166.719,5959.46,3,0.286954,NO
22202140,166.824,6003.33,3,0.30794,NO
22202140,166.945,6034.93,3,0.358969,NO
22202156,167.003,6096.63,3,0.385751,NO
22202171,167.112,6136.41,3,0.379072,NO
22202187,167.359,6087.73,3,0.374446,NO
22202203,167.462,6126.13,3,0.348936,NO
22202218,167.524,6188.6,3,0.29809,NO
22202218,167.632,6225.07,3,0.235911,NO
22202234,167.763,6248.16,3,0.180586,NO
22202250,167.852,6299.64,3,0.137824,NO
22202265,168.071,6273.59,3,0.109271,NO
22202281,168.215,6297.62,3,0.0859718,NO
22202296,168.421,6295.48,3,0.0608392,NO
22202296,168.953,6150.46,3,0.0635434,NO
22202312,169.161,6130.07,3,0.291412,NO
22202328,169.398,6088.88,3,0.4835,NO
22202343,169.71,6012.01,3,0.515314,NO
22202359,170.117,5860.53,3,0.629784,NO
22202375,170.349,5794.08,3,0.851053,NO
22202390,170.421,5722.56,3,0.912873,NO
22202390,170.447,5580.05,3,0.853846,NO
22202406,170.376,5396.15,3,0.747062,NO
22202421,170.189,5171.56,3,0.62173,NO
22202437,170.049,4811.42,3,0.572193,NO
22202453,170.114,4230.56,3,0.578157,NO
22202468,170.133,3648.46,3,0.535893,NO
22202484,169.916,3310.49,3,0.481181,NO
22202500,168.938,3219.5,3,0.732929,NO
22202500,167.836,3199.89,3,0.871104,NO
22202515,167.493,3180.13,3,0.789592,NO
22202531,166.901,3413.2,3,0.722346,NO
22202546,165.678,3658.05,3,0.851755,NO
22202562,165.18,3915.29,3,0.835137,NO
22202578,164.928,4183.16,3,0.765961,NO
22202593,164.004,4459.04,3,0.837097,NO
22202609,162.506,4741.32,3,0.939967,NO
22202625,161.808,5029.46,3,0.924977,NO
22202640,161.327,5316.52,3,0.899346,NO
22202656,160.636,5604.43,3,0.867195,NO
22202671,160.353,5894.74,3,0.781822,NO
22202671,159.86,6182.73,3,0.764842,NO
22202687,158.687,6471.31,3,1,NO
22202703,157.902,6758.47,3,0.978298,NO
22202718,157.795,7040.88,3,0.878328,NO
22202734,157.658,6889.32,3,0.76222,NO
22202750,156.846,6249.6,3,0.616387,NO
22202765,156.202,5564.56,3,0.487989,NO
22202781,155.654,4886.3,3,0.385976,NO
22202796,154.859,4211.97,3,0.305353,NO
22202812,153.234,3551.11,3,0.230714,NO
22202812,151.981,2896.04,3,0.173946,NO
22202828,151.973,2878.66,3,0.146834,NO
22202843,152.016,2861.57,3,0.130152,NO
22202859,152.063,2844.57,3,0.115658,NO
22202875,152.112,2827.75,3,0.102651,NO
22202890,152.165,2811.02,3,0.0909049,NO
22202906,152.22,2794.36,3,0.0802666,NO
22202921,150.99,2777.81,3,1,NO
22202937,125.001,2761.5,3,1,NO
22202953,124.198,2745.23,3,1,NO
22202968,118.135,2728.91,3,1,NO
22202984,117.359,2712.76,3,1,NO
22203000,116.475,2696.77,3,1,NO
22203000,115.39,2680.87,3,1,NO
22203015,114.62,2665.1,3,1,NO
22203031,113.47,2649.62,3,1,NO
22203046,112.033,2634.45,3,1,NO
22203062,110.104,2619.62,3,1,NO
22203078,107.874,2605.03,3,1,NO
22203078,106.194,2590.69,3,1,NO
22203093,105.39,2576.79,3,1,NO
22203109,105.155,2563.02,3,1,NO
22203125,104.291,2549.45,3,1,NO
22203140,103.195,2536.17,3,1,NO
22203156,101.832,2523.14,3,1,NO
22203171,100.596,2510.2,3,1,NO
22203187,99.8232,2497.3,3,1,NO
22203187,99.2105,2484.42,3,1,NO
22203203,98.5288,2471.6,3,1,NO
22203218,97.7376,2459.02,3,1,NO
22203234,97.1898,2446.46,3,0.912519,NO
22203250,96.753,2433.99,3,0.790686,NO
22203265,96.3767,2421.62,3,0.670982,NO
22203265,96.0706,2409.42,3,0.552517,NO
22203281,95.7947,2397.31,3,0.455121,NO
22203296,95.4938,2385.33,3,0.37889,NO
22203312,95.1635,2373.54,3,0.321793,NO
22203328,94.8475,2361.91,3,0.273831,NO
22203343,94.6364,2350.36,3,0.226534,NO
22203359,94.4466,2338.89,3,0.18265,NO
22203359,94.2592,2327.47,3,0.145651,NO
22203375,0,2316.18,3,0.472824,NO
22203390,0.147441,2304.91,3,0.620538,NO
22203406,0.372413,2293.74,3,0.670012,NO
22203421,0.556224,2282.7,3,0.633287,NO
22203437,0,2271.77,3,0.472824,NO
22203453,2.33195,1024.66,3,0.472151,NO
22203468,1.96682,993.472,3,0.473045,NO
22203468,2.00388,993.468,3,0.478974,NO
22203484,1.92389,993.476,3,0.483971,NO
22203500,1.85381,993.454,3,0.48726,NO
22203515,1.79251,993.455,3,0.490931,NO
22203531,1.73999,993.435,3,0.495243,NO
22203531,1.69842,993.432,3,0.499778,NO
22203546,1.66343,993.42,3,0.504533,NO
22203562,1.63936,993.409,3,0.509082,NO
22203578,1.61967,993.38,3,0.513235,NO
22203578,1.61308,993.366,3,0.517201,NO
22203593,1.60868,993.353,3,0.520888,NO
22203609,1.6152,993.344,3,0.524086,NO
22203625,1.62828,993.461,3,0.527363,NO
22203640,1.6501,993.395,3,0.529988,NO
22203656,1.60011,993.399,3,0.532127,NO
22203656,1.70703,993.408,3,0.533947,NO
22203671,1.72579,993.391,3,0.535429,NO
22203687,1.73683,993.393,3,0.536348,NO
22203703,1.73905,993.464,3,0.537334,NO
22203703,1.73465,993.432,3,0.538059,NO
22203718,1.72143,993.398,3,0.538404,NO
22203734,1.69938,993.387,3,0.538527,NO
22203750,1.67513,993.271,3,0.538577,NO
22203750,1.64205,993.323,3,0.538597,NO
22203765,1.60234,993.314,3,0.53847,NO
22203781,1.55822,993.303,3,0.538229,NO
22203796,1.50306,993.323,3,0.537869,NO
22203796,1.44569,993.317,3,0.537418,NO
22203812,1.3828,993.249,3,0.536867,NO
22203828,1.31328,993.286,3,0.536147,NO
22203843,1.23328,993.323,3,0.535295,NO
22203859,1.00121,993.338,3,0.534227,NO
22203859,1.09495,993.349,3,0.533021,NO
22203875,1.03378,993.36,3,0.531788,NO
22203890,0.974746,993.375,3,0.530353,NO
22203906,0.922193,993.377,3,0.528856,NO
22203921,0.869586,993.386,3,0.52769,NO
22203937,0.819198,993.398,3,0.527127,NO
22203937,0.777691,993.406,3,0.528032,NO
22203953,0.736344,993.415,3,0.530563,NO
22203968,0.699511,993.432,3,0.534972,NO
22203984,0.66497,993.422,3,0.540604,NO
22204000,0.63704,993.425,3,0.547078,NO
22204000,0.613487,993.429,3,0.554425,NO
22204015,0.59317,993.415,3,0.562022,NO
22204031,0.578217,993.422,3,0.570119,NO
22204046,0.565894,993.416,3,0.577992,NO
22204062,0.281245,993.405,3,0.585243,NO
22204062,0.510062,993.394,3,0.592423,NO
22204078,0.474473,993.381,3,0.598942,NO
22204093,0.437483,993.363,3,0.605005,NO
22204109,0.39778,993.366,3,0.610479,NO
22204109,0.352771,993.344,3,0.615083,NO
22204125,0.30772,993.333,3,0.619207,NO
22204140,0.257421,993.331,3,0.622607,NO
22204156,0.204565,993.316,3,0.625672,NO
22204156,0.151867,993.312,3,0.628,NO
22204171,0.0945905,993.311,3,0.629764,NO
22204187,0.0397222,993.308,3,0.631208,NO
22204187,0.0388059,993.311,3,0.632259,NO
22204203,0.0997322,993.303,3,0.632827,NO
22204218,0.432885,993.299,3,0.633046,NO
22204234,0.184419,993.31,3,0.632448,NO
22204250,0.223572,993.308,3,0.631555,NO
22204250,0.260722,993.32,3,0.629872,NO
22204265,0.298002,993.316,3,0.627429,NO
22204281,0.337581,993.316,3,0.624546,NO
22204281,0.375111,993.315,3,0.620981,NO
22204296,0.410609,993.32,3,0.616787,NO
22204312,0.446259,993.313,3,0.6118,NO
22204328,0.484237,993.32,3,0.606157,NO
22204328,0.519878,993.318,3,0.599453,NO
22204343,0.477222,993.316,3,0.592005,NO
22204359,0.404709,993.315,3,0.584036,NO
22204375,0.333124,993.306,3,0.575342,NO
22204375,0.276685,993.31,3,0.566082,NO
22204390,0.24004,993.309,3,0.556683,NO
22204406,0.219199,993.312,3,0.547282,NO
22204421,0.207346,993.306,3,0.5381,NO
22204421,0.198503,993.31,3,0.529277,NO
22204437,0.188876,993.313,3,0.520948,NO
22204453,0.176274,993.309,3,0.513276,NO
22204468,0.160059,993.308,3,0.506366,NO
22204468,0.140781,993.308,3,0.499926,NO
22204484,0.11949,993.313,3,0.494044,NO
22204500,0.0975511,993.317,3,0.488778,NO
22204515,0.0762898,993.322,3,0.48395,NO
22204515,0.0569073,993.324,3,0.47971,NO
22204531,0.0407067,993.324,3,0.475979,NO
22204546,0.0294553,993.326,3,0.472819,NO
22204562,0.0255089,993.323,3,0.470027,NO
22204562,0.0283282,993.34,3,0.467596,NO
22204578,0.0331607,993.332,3,0.465812,NO
22204593,0.0371874,993.331,3,0.464261,NO
22204609,0.039841,993.338,3,0.463036,NO
22204609,0.0409919,993.334,3,0.462277,NO
22204625,0.0406403,993.324,3,0.461755,NO
22204640,0.0390222,993.318,3,0.461486,NO
22204640,0.0365669,993.324,3,0.461389,NO
22204656,0.0337166,993.315,3,0.461519,NO
22204671,0.0308205,993.311,3,0.461879,NO
22204687,0.0281816,993.3,3,0.462427,NO
22204687,0.0259568,993.309,3,0.463229,NO
22204703,0.0243034,993.309,3,0.464121,NO
22204718,0.0232329,993.304,3,0.464823,NO
22204734,0.0226892,993.302,3,0.4657,NO
22204734,0.0225448,993.309,3,0.466517,NO
22204750,0.0227,993.309,3,0.467425,NO
22204765,0.0230349,993.309,3,0.468435,NO
22204781,0.023438,993.312,3,0.469205,NO
22204781,0.0238085,993.313,3,0.470056,NO
22204796,0.024114,993.31,3,0.470733,NO
22204812,0.0244022,993.312,3,0.471506,NO
22204828,0.0247133,993.305,3,0.472342,NO
22204828,0.0250371,993.298,3,0.472928,NO
22204843,0.0253244,993.296,3,0.47347,NO
22204859,0.0255925,993.292,3,0.473931,NO
22204859,0.0257938,993.297,3,0.474436,NO
22204875,0.0259618,993.284,3,0.474687,NO
22204890,0.0261072,993.285,3,0.474861,NO
22204890,0.0261624,993.283,3,0.475057,NO
22204906,0.0260929,993.283,3,0.475189,NO
22204921,0.0259193,993.274,3,0.475318,NO
22204937,0.0256528,993.281,3,0.475413,NO
22204937,0.0253047,993.283,3,0.475398,NO
22204953,0.0249056,993.286,3,0.475221,NO
22204968,0.0245207,993.291,3,0.475031,NO
22204984,0.0241221,993.288,3,0.474875,NO
22204984,0.0236766,993.301,3,0.474677,NO
22205000,0.023179,993.303,3,0.474447,NO
22205015,0.0226548,993.304,3,0.474176,NO
22205031,0.0221006,993.308,3,0.473987,NO
22205031,0.0215326,993.319,3,0.473717,NO
22205046,0.0209878,993.315,3,0.473412,NO
22205062,0.020482,993.318,3,0.473029,NO
22205078,0.0200343,993.319,3,0.472705,NO
22205078,0.0196269,993.316,3,0.472432,NO
22205093,0.0192491,993.315,3,0.472188,NO
22205109,0.0188805,993.317,3,0.472147,NO
22205109,0.0185176,993.31,3,0.472071,NO
22205125,0.0181716,993.309,3,0.47197,NO
22205140,0.0178618,993.308,3,0.471783,NO
22205156,0.0176459,993.309,3,0.47167,NO
22205156,0.0175132,993.304,3,0.47156,NO
22205171,0.0174243,993.306,3,0.471448,NO
22205187,0.0173815,993.309,3,0.47135,NO
22205203,0.0173818,993.303,3,0.471293,NO
22205203,0.017411,993.305,3,0.471287,NO
22205218,0.0174271,993.296,3,0.471355,NO
22205234,0.0174161,993.301,3,0.471471,NO
22205250,0.0173717,993.301,3,0.47153,NO
22205250,0.0173673,993.301,3,0.471514,NO
22205265,0.0174212,993.298,3,0.47147,NO
22205281,0.0175177,993.306,3,0.471426,NO
22205281,0.0176112,993.297,3,0.471533,NO
22205296,0.0176243,993.29,3,0.471642,NO
22205312,0.0176055,993.298,3,0.471684,NO
22205328,0.0175972,993.299,3,0.471669,NO
22205328,0.0176228,993.299,3,0.47166,NO
22205343,0.0176339,993.295,3,0.471774,NO
22205359,0.0175498,993.297,3,0.471902,NO
22205375,0.0173412,993.305,3,0.471971,NO
22205375,0.0170457,993.291,3,0.471995,NO
22205390,0.0167029,993.291,3,0.472013,NO
22205406,0.0162808,993.299,3,0.472025,NO
22205421,0.0157548,993.3,3,0.47205,NO
22205421,0.0151286,993.301,3,0.472145,NO
22205437,0.0144162,993.303,3,0.472143,NO
22205453,0.0136716,993.309,3,0.472136,NO
22205468,0.0128458,993.312,3,0.472101,NO
22205468,0.0119482,993.318,3,0.472045,NO
22205484,0.0110004,993.312,3,0.472042,NO
22205500,0.01,993.321,3,0.47198,NO
22205515,0.00896128,993.323,3,0.471936,NO
22205515,0.00794534,993.327,3,0.471872,NO
22205531,0.00704039,993.328,3,0.471827,NO
22205546,0.00623043,993.327,3,0.471905,NO
22205562,0.00544144,993.328,3,0.472033,NO
22205562,0.00468791,993.329,3,0.471989,NO
22205578,0.00402314,993.327,3,0.472085,NO
22205593,0.00342151,993.326,3,0.472112,NO
22205593,0.00287281,993.32,3,0.472139,NO
22205609,0.00241431,993.315,3,0.472141,NO
22205625,0.00204357,993.319,3,0.472137,NO
22205640,0.00175738,993.307,3,0.4722,NO
22205640,0.00152351,993.313,3,0.472176,NO
22205656,0.00137161,993.305,3,0.472148,NO
22205671,0.00130469,993.301,3,0.472143,NO
22205687,0.00129266,993.295,3,0.472214,NO
22205687,0.0013079,993.301,3,0.472203,NO
22205703,0.00137777,993.299,3,0.472158,NO
22205718,0.00150499,993.3,3,0.472133,NO
22205734,0.00164414,993.305,3,0.472167,NO
22205734,0.00178076,993.307,3,0.472147,NO
22205750,0.00191695,993.309,3,0.472126,NO
22205765,0.00204246,993.303,3,0.47213,NO
22205781,0.0021606,993.313,3,0.472118,NO
22205781,0.00228732,993.319,3,0.472109,NO
22205796,0.00242922,993.316,3,0.472103,NO
22205812,0.00256184,993.321,3,0.4721,NO
22205828,0.00270213,993.309,3,0.472098,NO
22205828,0.00282933,993.317,3,0.472097,NO
22205843,0.00295174,993.315,3,0.472095,NO
22205859,0.00305761,993.311,3,0.472094,NO
22205859,0.00315571,993.312,3,0.472092,NO
22205875,0.003241,993.306,3,0.472078,NO
22205890,0.0033135,993.307,3,0.47208,NO
22205906,0.00336652,993.298,3,0.472086,NO
22205906,0.00340086,993.3,3,0.472087,NO
22205921,0.00341524,993.29,3,0.472086,NO
22205937,0.00341542,993.303,3,0.472085,NO
22205953,0.00340485,993.295,3,0.472084,NO
22205953,0.00338316,993.3,3,0.472083,NO
22205968,0.00335611,993.302,3,0.472091,NO
22205984,0.00332101,993.297,3,0.472096,NO
22206000,0.00327642,993.306,3,0.472104,NO
22206000,0.0032157,993.306,3,0.472093,NO
22206015,0.00316176,993.312,3,0.472083,NO
22206031,0.00311212,993.316,3,0.472087,NO
22206046,0.00305477,993.324,3,0.47209,NO
22206046,0.00300205,993.318,3,0.47208,NO
22206062,0.00295584,993.329,3,0.472074,NO
22206078,0.0029284,993.326,3,0.472071,NO
22206093,0.00290042,993.324,3,0.472069,NO
22206093,0.00287885,993.333,3,0.472066,NO
22206109,0.0028473,993.336,3,0.47206,NO
22206125,0.00285313,993.339,3,0.472055,NO
22206140,0.00285527,993.343,3,0.472037,NO
22206140,0.0028467,993.334,3,0.47204,NO
22206250,0.00285333,994.139,3,0.472045,NO
22206265,0.00276119,994.137,3,0.472043,NO
22206281,0.00269185,994.121,3,0.47204,NO
22206281,0.00257888,994.12,3,0.472121,NO
22206296,0.00238769,994.117,3,0.472051,NO
22206312,0.0021794,994.112,3,0.472088,NO
22206328,0.00189604,994.108,3,0.472055,NO
22206328,0.00159359,994.101,3,0.472041,NO
22206343,0.00127952,994.094,3,0.472039,NO
22206359,0.00104163,994.104,3,0.472159,NO
22206375,0.000906695,993.293,3,0.472185,NO
22206390,0.000812297,993.295,3,0.472182,NO
22206390,0.000752656,993.305,3,0.472178,NO
22206406,0.000717128,993.307,3,0.472176,NO
22206421,0.000693615,993.304,3,0.472214,NO
22206437,0.000645983,993.306,3,0.472275,NO
22206437,0.000584476,993.313,3,0.472294,NO
22206453,0.00053154,993.321,3,0.472294,NO
22206468,0.000491607,993.329,3,0.472293,NO
22206484,0.000461762,993.33,3,0.472291,NO
22206500,0.000438386,993.346,3,0.472289,NO
22206500,0.000419892,993.353,3,0.472287,NO
22206515,0.000405383,993.357,3,0.472286,NO
22206531,0.000394168,993.363,3,0.472284,NO
22206546,0.00038572,993.377,3,0.472283,NO
22206562,0.000379641,993.388,3,0.472281,NO
22206578,0.000375506,993.393,3,0.472279,NO
22206578,0.000372768,993.394,3,0.472278,NO
22206593,0.000371066,993.393,3,0.472276,NO
22206609,0.000370132,993.393,3,0.472274,NO
22206625,0.000369807,993.389,3,0.472273,NO
22206625,0.000369992,993.385,3,0.472271,NO
22206640,0.000370621,993.389,3,0.47227,NO
22206656,0.000371646,993.381,3,0.472268,NO
22206671,0.000373011,993.382,3,0.472267,NO
22206687,0.000374715,993.369,3,0.472265,NO
22206687,0.000374396,993.361,3,0.472307,NO
22206703,0.000356983,993.361,3,0.472382,NO
22206718,0.000348726,993.358,3,0.472406,NO
22206734,0.000357266,993.358,3,0.472407,NO
22206734,0.00036698,993.349,3,0.472405,NO
22206750,0.000374978,993.354,3,0.472351,NO
22206765,0.000356925,993.355,3,0.472295,NO
22206781,0.000332933,993.363,3,0.472268,NO
22206796,0.000321714,993.36,3,0.472257,NO
22206812,0.000323903,993.372,3,0.472252,NO
22206812,0.000333832,993.379,3,0.472248,NO
22206828,0.000346542,993.386,3,0.472246,NO
22206843,0.00035948,993.391,3,0.472245,NO
22206859,0.000371703,993.395,3,0.472243,NO
22206875,0.000383103,993.41,3,0.472241,NO
22206890,0.000380133,993.414,3,0.472327,NO
22206890,0.000356113,993.415,3,0.472377,NO
22206906,0.000346593,993.413,3,0.472385,NO
22206921,0.000351886,993.416,3,0.472384,NO
22206937,0.000362227,993.408,3,0.472383,NO
22206937,0.000373294,993.407,3,0.472381,NO
22206953,0.000370607,993.402,3,0.472306,NO
22206968,0.000344289,993.399,3,0.472258,NO
22206984,0.000327618,993.399,3,0.472238,NO
22207000,0.000331462,993.392,3,0.472229,NO
22207000,0.000348411,993.39,3,0.472225,NO
22207015,0.000369814,993.386,3,0.472222,NO
22207031,0.000391316,993.386,3,0.47222,NO
22207046,0.000403682,993.391,3,0.472284,NO
22207062,0.000380944,993.391,3,0.472349,NO
22207078,0.000357191,993.389,3,0.472364,NO
22207078,0.000347715,993.384,3,0.472364,NO
22207093,0.000346741,993.387,3,0.472362,NO
22207093,0.000349409,993.36,3,0.472361,NO
22207109,0.000353151,993.331,3,0.47236,NO
22207125,0.000356829,993.306,3,0.472359,NO
